99	10	nonsense	-0.10533316	-0.07159679	-0.08893934
100	10	nonsense	-0.06687997	0.0695338	-0.1392114
101	10	nonsense	-0.009133883	-0.032229215	-0.08675312
102	10	nonstandard sentence	-0.119670175	0.11390448	-0.04686993
103	10	nonstandard sentence	-0.13277279	-0.057377767	0.31113413
104	10	nonstandard sentence	-0.0066176676	-0.06657148	0.065015845
105	10	nonstandard sentence	0.020924503	0.05055325	0.19417132
106	10	nonstandard sentence	0.17389764	0.12866756	0.01972929
107	10	nonstandard sentence	-0.067194276	-0.03622436	-0.020335592
108	10	nonstandard sentence	-0.0058282157	0.07913332	0.23418
109	10	nonstandard sentence	-0.056172486	-0.12368916	0.4135564
110	10	nonstandard sentence	0.062570564	-0.0676366	0.3399103
111	10	opposite meaning	-0.17238335	-0.13319576	-0.08296809
112	10	opposite meaning	0.018054536	-0.21749704	0.014202772
113	10	opposite meaning	-0.09898113	0.06399672	-0.03842076
114	10	opposite meaning	-0.04641934	-0.12896657	-0.019686455
115	10	opposite meaning	-0.0044757556	-0.04325818	0.16225296
116	10	opposite meaning	-0.19769996	0.0016378424	0.09566572
117	10	opposite meaning	-0.0073560635	-0.16014269	-0.14892878
118	10	paraphrase	-0.060473144	-0.0643298	-0.045806926
119	10	paraphrase	-0.07856831	-0.04609643	0.026130335
120	10	paraphrase	-0.10181019	0.0047283927	0.13258052
121	10	paraphrase	-0.033826593	0.096853964	-0.062209565
122	10	paraphrase	-0.15492626	-0.11047556	0.18924029
123	10	paraphrase	-0.12590376	0.1262522	0.0708535
124	10	past	-0.14623931	0.04718103	-0.031889092
125	10	past	0.11320368	-0.22347507	0.0925404
126	10	past	0.1016515	0.03489976	0.002296363
127	10	past	-0.12288396	-0.12375697	0.077204436
128	10	past	-0.13485385	-0.08539969	0.07851358
129	10	past	0.025337545	-0.19064292	-0.09858934
130	10	possibility	-0.17453681	-0.016994204	0.018296229
131	10	possibility	-0.026163047	-0.16783531	0.15370713
132	10	possibility	-0.19487081	0.017016826	0.07176418
133	10	seed	0.09329253	-0.026035545	-0.052401487
134	10	simple sentence	-0.094187275	-0.052877318	0.034318134
135	10	simple sentence	-0.15440123	-0.052593704	0.02805926
136	10	simple sentence	-0.25868142	0.04984717	0.10152153
137	100	ban	-0.14984414	0.13923441	0.13962252
138	100	formal sentence	-0.14190237	-0.021667374	0.2135981
139	100	formal sentence	-0.14074259	-0.03625429	0.18109249
140	100	formal sentence	0.10761164	0.16530822	0.05142345
141	100	future	0.18994454	0.33763957	0.071159735
142	100	future	0.06402109	0.14766712	0.25253296
143	100	future	-0.07454309	0.29334134	0.0603417
144	100	generalization	-0.012123097	-0.10412894	0.1880451
145	100	generalization	-0.10604784	0.05956881	0.00726305
146	100	generalization	0.05222315	-0.0902898	0.111209564
147	100	minimal change	-0.17998683	0.13628224	0.2013799
148	100	nonsense	-0.034234628	0.20467606	0.24079068
149	100	nonstandard sentence	0.11325016	0.023403563	0.035608403
150	100	nonstandard sentence	-0.12265496	-0.13360904	-0.08736446
151	100	nonstandard sentence	0.0024765828	0.12600753	0.06193081
152	100	nonstandard sentence	-0.044047598	0.10711916	-0.0076354765
153	100	opposite meaning	-0.12046121	0.11989282	0.03971622
154	100	opposite meaning	-0.12212845	0.08918926	-0.045316838
155	100	opposite meaning	-0.03965125	-0.045714147	-0.041680153
156	100	paraphrase	-0.075454004	-0.11039544	-0.12217033
157	100	paraphrase	-0.2355888	0.24462849	0.0001553537
158	100	past	0.050486613	0.19346906	0.18290712
159	100	past	-0.0064272685	0.16623555	0.21009305
160	100	past	-0.13629496	0.2695732	0.0820482
161	100	possibility	-0.10264373	0.14073516	0.095491186
162	100	seed	-0.11508944	-0.046116788	0.1371892
163	100	simple sentence	0.17216061	-0.036000747	-0.13300113
164	101	ban	-0.11519702	-0.028157696	-0.017523406
165	101	different meaning	-0.08042327	-0.21201403	0.017565126
166	101	formal sentence	-0.10977893	0.007823475	-0.17180237
167	101	formal sentence	-0.15748878	-0.050791442	-0.054893084
168	101	formal sentence	-0.047370363	-0.16492957	0.083219565
169	101	future	0.012150577	-0.12837283	-0.0191897
170	101	generalization	-0.041774977	-0.10641844	0.08975504
171	101	generalization	-0.10005735	-0.17171292	-0.11782109
172	101	generalization	0.0629891	0.0990126	-0.08265562
173	101	minimal change	-0.18609522	-0.19266991	-0.06850748
174	101	nonsense	0.10217055	-0.25425053	-0.14017402
175	101	nonstandard sentence	-0.05401253	0.19953404	-0.018079847
176	101	opposite meaning	-0.1118118	0.22787026	-0.00046869685
177	101	opposite meaning	0.042034905	-0.03679105	0.16433522
178	101	opposite meaning	0.032171723	0.06262825	0.19232301
179	101	paraphrase	-0.18133235	-0.06081799	-0.25530174
180	101	paraphrase	-0.18604171	-0.0036895873	0.06605187
181	101	past	-0.19283691	0.018780662	-0.081888504
182	101	possibility	-0.22851703	0.015135526	-0.010838516
183	101	seed	0.04119603	-0.034639254	-0.069286786
184	101	simple sentence	-0.042485356	-0.27813986	-0.3230487
185	102	ban	0.028796198	-0.012823411	0.2605748
186	102	ban	-0.123222664	-0.1359349	0.0513864
187	102	different meaning	-0.10914696	0.003391676	0.17067191
188	102	different meaning	0.043203227	-0.19073115	0.04872387
189	102	formal sentence	0.102837384	0.13848132	0.33984414
190	102	formal sentence	0.26263666	0.1299921	-0.076626375
191	102	formal sentence	0.06898761	0.018910212	-0.0733139
192	102	formal sentence	-0.1353114	0.12642075	0.3081048
193	102	future	-0.22141619	-0.09327104	0.29529575
194	102	future	-0.082190156	-0.1251922	0.18728274
195	102	future	-0.082627386	0.10471507	0.023598894
196	102	future	-0.075686805	0.050443105	0.07118315
197	102	future	-0.13017957	-0.05140508	0.121818066
198	102	generalization	0.21770306	0.04160465	-0.056876335
199	102	generalization	0.098433	-0.11861493	0.07165358
200	102	generalization	0.04230602	0.21001428	0.103969894
201	102	generalization	-0.059125304	0.022658985	-0.18490191
202	102	generalization	0.021134894	0.10214273	0.03718027
203	102	generalization	-0.13017784	0.021451637	-0.11649088
204	102	minimal change	0.061861906	0.056782365	0.17168543
205	102	minimal change	-0.01810323	-0.06395236	0.07613689
206	102	nonsense	0.012041063	-0.17128968	0.016190113
207	102	nonsense	-0.09855915	-0.06602258	0.20263854
208	102	nonstandard sentence	0.10228807	0.20564932	0.0085344855
209	102	nonstandard sentence	0.042440865	0.1512568	-0.086599715
210	102	nonstandard sentence	0.25741473	0.047123645	-0.106186345
211	102	nonstandard sentence	0.02917883	0.20049115	-0.04637339
212	102	nonstandard sentence	-0.119946286	0.2322065	0.17222612
213	102	nonstandard sentence	0.07051211	-0.19162577	0.09719913
214	102	nonstandard sentence	0.16074686	0.17739823	0.23949559
215	102	nonstandard sentence	0.033317845	0.019847983	-0.020257862
216	102	opposite meaning	0.13808592	0.21228898	0.290762
217	102	opposite meaning	-0.09349869	-0.030424232	0.24140257
218	102	opposite meaning	0.12727113	-0.02721759	0.21988136
219	102	opposite meaning	-0.082758844	0.011457895	0.29342172
220	102	opposite meaning	-0.105522335	0.038028937	0.033112984
221	102	opposite meaning	-0.108330324	-0.08904341	0.022705238
222	102	paraphrase	0.034932047	0.047779474	0.37395063
223	102	paraphrase	0.28730392	-0.02282039	0.029714266
224	102	paraphrase	0.11261827	0.13484243	0.34845412
225	102	paraphrase	0.08501781	0.06502546	0.3305747
226	102	past	-0.030075483	-0.17007917	0.09678047
227	102	past	0.03526392	-0.095583305	0.031163557
228	102	past	-0.09127567	0.13298006	-0.030414227
229	102	possibility	0.029192878	0.08040704	0.27321395
230	102	possibility	-0.13579471	0.10714768	0.3687578
231	102	seed	0.08862059	0.03308402	-0.034219217
232	102	simple sentence	0.008794199	0.10414186	0.31106082
233	104	ban	-0.018863354	-0.17386854	0.21931784
234	104	different meaning	-0.11888117	0.03671083	0.07885088
235	104	formal sentence	-0.010064346	0.07586729	0.025660621
236	104	formal sentence	0.015561305	0.23437974	0.16366944
237	104	formal sentence	-0.014223255	0.014586729	0.016535828
238	104	future	0.1268916	-0.14939626	0.1659439
239	104	future	-0.09373653	0.10320778	-0.0071647842
240	104	future	0.1318936	-0.060179394	-0.086883
241	104	generalization	-0.101284124	0.114233024	0.030703856
242	104	generalization	0.14552052	0.23185192	0.11952324
243	104	generalization	0.061285518	0.02056449	0.17317303
244	104	minimal change	-0.16506349	-0.03333738	0.11978012
245	104	nonsense	0.08884556	0.11455248	0.042952668
246	104	nonstandard sentence	-0.0057598907	0.041996744	0.00603433
247	104	opposite meaning	0.111032434	-0.09916399	0.08719642
248	104	opposite meaning	0.040941034	0.18050504	0.19396679
249	104	opposite meaning	0.05619149	-0.08917684	0.18045454
250	104	paraphrase	-0.097571656	-0.115794	0.033698283
251	104	paraphrase	0.11321679	0.1135277	-0.029152581
252	104	past	0.03468113	-0.040204495	-0.027477952
253	104	past	-0.07958875	0.012617413	0.10901915
254	104	past	-0.075930975	0.05922292	-0.0063468106
255	104	possibility	0.049730558	0.10473063	0.18298028
256	104	seed	-0.09397064	0.12845953	0.06084488
257	104	simple sentence	0.09104991	-0.005354709	0.029974146
258	105	ban	-0.04633972	-0.11915614	0.24384564
259	105	ban	-0.15673906	-0.22573048	-0.14437391
260	105	different meaning	-0.09097484	0.122098275	0.13320781
261	105	different meaning	-0.3678708	-0.14723022	-0.11926268
262	105	formal sentence	-0.25689766	-0.27784315	-0.045987226
263	105	formal sentence	-0.10994717	-0.17368019	-0.028123723
264	105	formal sentence	-0.31058007	0.021913625	0.072075546
265	105	formal sentence	0.05311392	0.099499956	0.18988025
266	105	future	-0.28835225	-0.018599149	-0.08024597
267	105	future	-0.25179926	-0.23831758	-0.091301784
268	105	future	-0.14382102	-0.08462884	0.001975807
269	105	future	-0.24184017	0.12525651	-0.09772754
270	105	future	-0.22140567	-0.21674944	-0.08078654
271	105	generalization	-0.09262425	0.10540534	0.06619266
272	105	generalization	0.17744495	0.110754326	-0.0631121
273	105	generalization	-0.12474323	-0.07459455	-0.019878335
274	105	generalization	-0.017304963	0.040980462	0.054535896
275	105	generalization	-0.16443454	-0.054282494	-0.0049300175
276	105	generalization	-0.032473546	0.06801683	-0.07496791
277	105	minimal change	-0.117619455	-0.009053725	-0.05832562
278	105	minimal change	-0.038406096	0.038651377	0.118420385
279	105	nonsense	-0.093728945	-0.23349856	0.044446964
280	105	nonsense	-0.36818612	0.1962398	0.058045864
281	105	nonstandard sentence	-0.29313195	-0.10664411	0.15179363
282	105	nonstandard sentence	0.03532834	-0.16166349	0.025850816
283	105	nonstandard sentence	-0.17028946	0.016878368	0.21365374
284	105	nonstandard sentence	-0.1323431	-0.15813145	0.039652545
285	105	nonstandard sentence	-0.11431379	-0.07440678	0.022863956
286	105	nonstandard sentence	0.03975203	0.033040985	0.0811227
287	105	nonstandard sentence	-0.0016766299	0.024498278	0.18715242
288	105	nonstandard sentence	-0.22711089	0.05596502	0.05826977
289	105	opposite meaning	-0.13343742	-0.011659216	-0.047810245
290	105	opposite meaning	-0.19663604	-0.035512935	0.13307273
291	105	opposite meaning	-0.10914195	0.024980651	0.04984231
292	105	paraphrase	0.0029104399	-0.37001	0.03173168
293	105	paraphrase	-0.26935765	-0.30876338	-0.18481292
294	105	paraphrase	-0.037148762	-0.07975093	0.03290668
295	105	paraphrase	0.057786234	0.1019886	0.040848337
296	105	past	-0.3732953	-0.08240502	0.17569989
297	105	past	-0.38769218	-0.05813829	-0.02547331
298	105	past	-0.41328183	-0.065822184	0.031175675
299	105	past	-0.4380046	0.11467575	0.0090501355
300	105	past	-0.13179414	-0.030573202	0.11396857
301	105	possibility	0.037227765	-0.15674028	-0.1513709
302	105	possibility	-0.17886862	-0.29250538	0.08458971
303	105	seed	-0.33004734	0.044749666	-0.09378353
304	105	simple sentence	-0.24229822	-0.27139586	-0.032090764
305	105	simple sentence	-0.09394668	-0.1463978	-0.22059572
306	106	ban	-0.17285517	-0.08254215	0.1409772
307	106	different meaning	0.18647966	0.12318619	0.27409413
308	106	formal sentence	-0.12679422	-0.18246041	-0.115853995
309	106	formal sentence	-0.12782136	-0.10663974	0.19700836
310	106	formal sentence	0.18004343	-0.14367402	0.18235053
311	106	future	-0.0033992133	0.11926829	0.46957558
312	106	future	0.079395995	-0.13430938	0.407124
313	106	future	0.05770527	-0.032269936	-0.014534237
314	106	generalization	0.0656282	-0.09934055	0.07150177
315	106	minimal change	0.05426698	0.046498697	-0.014499115
316	106	nonsense	0.2119037	-0.08806346	-0.00021052369
317	106	nonstandard sentence	-0.025005393	-0.11092897	0.15793884
318	106	nonstandard sentence	0.031029755	0.17697686	0.5440168
319	106	nonstandard sentence	-0.082489766	-0.16128539	0.19612198
320	106	opposite meaning	0.15259096	-0.06527484	0.22798255
321	106	paraphrase	0.10420705	-0.18723375	0.03433482
322	106	paraphrase	-0.11161605	-0.14263518	-0.03019684
323	106	past	-0.050180595	-0.13346407	0.10619119
324	106	possibility	0.04095865	0.015590731	0.30116192
325	106	seed	-0.10869222	-0.034829542	-0.07042876
326	106	simple sentence	0.06666627	-0.13110247	0.22136027
327	109	ban	0.0629126	0.17512587	0.21078013
328	109	ban	0.07031434	0.12153856	0.21400756
329	109	different meaning	-0.033771217	0.15956376	0.13466038
330	109	different meaning	-0.03866468	0.17339396	0.26824257
331	109	formal sentence	0.11925609	0.10518227	0.25949624
332	109	formal sentence	-0.01752167	0.0068843397	0.16054735
333	109	formal sentence	-0.11009277	0.0040173302	0.16322978
334	109	formal sentence	0.12480603	-0.06508152	0.22330019
335	109	formal sentence	-0.024125818	0.08233782	0.13276276
336	109	formal sentence	0.14803429	0.124048136	0.20465139
337	109	future	0.02310925	0.033178534	0.34648076
338	109	future	0.02850095	0.16235067	0.28350022
339	109	future	0.14984748	0.25782064	0.40841633
340	109	future	0.20721756	-0.0541815	0.29079127
341	109	future	0.22446083	-0.003677802	0.3700416
342	109	future	-0.17739078	0.04783753	0.45377687
343	109	generalization	-0.059421763	-0.051375624	-0.05282038
344	109	generalization	0.040584743	0.13236946	0.10867974
345	109	generalization	-0.01851291	-0.004571006	0.38805997
346	109	generalization	-0.045978438	0.11935741	0.42498416
347	109	generalization	0.17709698	0.1605139	0.030122586
348	109	generalization	0.15781744	-0.034998864	0.15697409
349	109	minimal change	0.061882272	0.15673266	0.40197834
350	109	nonsense	0.046232518	0.1541749	0.25048003
351	109	nonsense	-0.20299034	0.058372315	-0.07754515
352	109	nonstandard sentence	0.117834486	-0.06224572	0.37522754
353	109	nonstandard sentence	0.19753687	0.24135303	0.20559022
354	109	nonstandard sentence	-0.02687012	-0.10395954	0.0023026622
355	109	nonstandard sentence	0.09240067	0.16061574	0.22743815
356	109	nonstandard sentence	-0.06137341	-0.05880143	0.11341584
357	109	nonstandard sentence	0.11904976	-0.055450946	0.23061152
358	109	nonstandard sentence	0.07412829	-0.11765711	0.0064522387
359	109	opposite meaning	0.03161984	-0.011029223	0.33785647
360	109	opposite meaning	0.077155516	-0.1280385	0.13659145
361	109	opposite meaning	0.045597047	0.19016902	0.3675919
362	109	opposite meaning	-0.037602894	0.14339823	0.43595323
363	109	opposite meaning	0.007147481	-0.2203191	0.07840133
364	109	opposite meaning	0.08416142	-0.06650947	0.15622014
365	109	paraphrase	-0.06775041	0.13266426	0.23881286
366	109	paraphrase	-0.17266211	0.003275772	0.13409235
367	109	paraphrase	-0.14331608	0.19747074	0.3516515
368	109	paraphrase	-0.096086346	0.07019714	0.60987854
369	109	past	-0.100926735	-0.034927662	0.37832615
370	109	past	0.14815478	0.049257718	0.369702
371	109	past	0.059031993	0.055355884	0.28067786
372	109	past	0.032152846	0.20747143	0.22936642
373	109	past	-0.015993726	0.13196646	0.40249678
374	109	possibility	0.08211756	-0.009870016	0.2794207
375	109	possibility	0.008006108	0.06833746	0.27921242
376	109	seed	0.050722964	0.08743786	0.14067493
377	109	simple sentence	-0.051036317	0.06975818	0.08864965
378	109	simple sentence	-0.13645984	-0.059070062	0.28575197
379	11	ban	0.111405894	0.15961204	0.2647392
380	11	ban	-0.041288946	0.09019085	0.4651592
381	11	different meaning	0.09245699	0.30647567	0.33230928
382	11	different meaning	-0.1122984	0.055488594	0.25679466
383	11	formal sentence	-0.027729698	-0.0811242	0.21579032
384	11	formal sentence	0.127455	-0.02203055	0.24083057
385	11	formal sentence	-0.05277402	0.082933694	0.34627998
386	11	formal sentence	-0.08260049	-0.07603636	0.30021626
387	11	formal sentence	0.18445083	0.2547518	0.300986
388	11	formal sentence	0.08585178	-0.016120829	0.29218766
389	11	formal sentence	-0.015077216	-0.029791968	0.28425133
390	11	formal sentence	0.082990505	-0.006263916	0.23612173
391	11	formal sentence	0.040691007	0.102092855	0.40920204
392	11	future	0.01387701	0.37023225	0.42178458
393	11	future	-0.028917236	0.21974368	0.48823273
394	11	future	-0.104622476	0.09266945	0.23690723
395	11	future	0.20341974	-0.050596394	0.43897334
396	11	future	0.16575658	-0.029693466	0.30989888
397	11	future	0.020703781	0.20654538	0.27374613
398	11	generalization	0.23789337	0.23578207	0.18988205
399	11	generalization	0.010524652	-0.1497536	0.04552217
400	11	generalization	0.21598192	0.009113051	0.16234514
401	11	generalization	0.0077279713	0.023746483	0.29687428
402	11	generalization	0.112400435	-0.014807224	0.18371788
403	11	generalization	0.16471845	-0.006089977	0.23118651
404	11	generalization	-0.08752126	-0.018081013	0.11571469
405	11	generalization	0.08552798	-0.01732121	0.1152169
406	11	generalization	0.061885707	0.0622368	0.120407395
407	11	minimal change	0.0757708	0.21656509	0.29687455
408	11	minimal change	0.15177102	0.19885537	0.43486416
409	11	minimal change	0.0021074072	-0.08017758	0.2089667
410	11	nonsense	-0.10646676	-0.027358525	0.109462254
411	11	nonsense	0.013195748	-0.012557173	0.110810325
412	11	nonsense	0.15384144	0.25037724	0.27220985
413	11	nonstandard sentence	-0.05222999	0.12380147	0.22858322
414	11	nonstandard sentence	0.17809369	-0.03649126	0.31475067
415	11	nonstandard sentence	0.10314255	0.06253964	0.2076193
416	11	nonstandard sentence	-0.059603382	-0.061236076	0.17116082
417	11	nonstandard sentence	-0.08327513	0.054805364	0.053199228
418	11	nonstandard sentence	0.080604166	-0.11386257	0.17400594
419	11	nonstandard sentence	-0.066435665	0.04521898	0.24807645
420	11	nonstandard sentence	-0.010143288	0.12504846	0.25476146
421	11	nonstandard sentence	0.035465676	-0.01951858	0.27745253
422	11	nonstandard sentence	0.094968714	0.05430355	0.44308716
423	11	nonstandard sentence	0.05017692	0.20104827	0.3558204
424	11	nonstandard sentence	0.051592086	0.07161807	0.13219145
425	11	nonstandard sentence	-0.11844775	-0.076373875	-0.0020271814
426	11	opposite meaning	-0.051329326	0.13312271	0.3852456
427	11	opposite meaning	-0.13815199	0.10155578	0.13758172
428	11	opposite meaning	0.18451549	0.09778309	0.3766305
429	11	opposite meaning	0.09413451	0.037016	0.38781634
430	11	opposite meaning	0.11015691	0.18314071	0.108095475
431	11	opposite meaning	-0.049880967	0.07720248	0.1363897
432	11	opposite meaning	-0.09590709	-0.054906268	0.13556142
433	11	paraphrase	-0.09074314	0.04476186	0.38629347
434	11	paraphrase	0.057228558	0.0054127416	0.20137756
435	11	paraphrase	-0.1937534	0.041452236	0.31754315
436	11	paraphrase	0.008926074	-0.059831373	0.40111166
437	11	paraphrase	0.18408996	0.0026886119	0.2442067
438	11	paraphrase	-0.06962614	0.0072002076	0.18082824
439	11	past	0.21771386	0.24608646	0.34465384
440	11	past	0.06315295	0.20715968	0.18766968
441	11	past	0.16403508	-0.060135797	0.44618326
442	11	past	0.005214046	0.14892155	0.22434595
443	11	past	0.14318019	0.05562931	0.42438358
444	11	past	0.0044312067	-0.03412563	0.25976112
445	11	possibility	-0.010810505	0.004406178	0.27843398
446	11	possibility	-0.03972612	0.03497161	0.34613255
447	11	seed	0.008550796	0.22223322	0.2908585
448	11	simple sentence	-0.05705991	0.085784175	0.17918529
449	11	simple sentence	-0.05678412	-0.010503074	0.30322307
450	11	simple sentence	0.06890021	0.021595841	0.28205234
451	112	ban	0.0048708855	0.16171102	0.449674
452	112	different meaning	0.16989592	0.15592682	0.25749293
453	112	formal sentence	0.15372261	0.13200988	-0.048196495
454	112	formal sentence	0.11730481	-0.30674344	0.19570173
455	112	formal sentence	-0.02647341	0.003461432	0.28843752
456	112	future	-0.04129091	0.15311767	0.3835643
457	112	future	-0.00026977214	0.37433097	0.57409865
458	112	future	0.070862144	0.20554593	0.33672744
459	112	generalization	-0.09402687	-0.003249029	-0.07900427
460	112	generalization	-0.070236206	0.1880082	0.17263497
461	112	generalization	-0.08738295	-0.009309422	-0.14202872
462	112	minimal change	-0.10432288	0.11760439	0.18628883
463	112	nonsense	0.045000423	0.2063331	0.3043829
464	112	nonstandard sentence	-0.16139258	0.11469801	0.030834803
465	112	nonstandard sentence	0.08864448	0.159283	0.10407768
466	112	nonstandard sentence	0.001985042	-0.040450748	0.2611471
467	112	nonstandard sentence	0.1081253	-0.04417971	0.3231233
468	112	opposite meaning	0.16660295	0.060388066	0.38615826
469	112	opposite meaning	-0.011376662	-0.2703775	0.31387445
470	112	opposite meaning	0.10432779	-0.020605091	0.45383814
471	112	paraphrase	0.18191494	0.025680332	0.056614064
472	112	paraphrase	0.22699168	-0.055189956	0.17313193
473	112	past	0.13657428	0.06559337	0.3058086
474	112	past	0.12720712	-0.21050645	0.031292625
475	112	past	0.0928384	-0.10320097	0.32963237
476	112	possibility	-0.083539344	0.13907684	0.43181783
477	112	seed	0.19615793	-0.017226623	0.16071148
478	112	simple sentence	0.13076848	0.03342047	0.17210998
479	113	ban	-0.084820956	0.050957534	-0.0754858
480	113	different meaning	-0.16016795	0.0835029	0.009529942
481	113	formal sentence	-0.038061358	0.07977634	0.22271125
482	113	formal sentence	0.12649642	-0.024714345	0.15009701
483	113	formal sentence	-0.1171323	0.0032662963	0.3295992
484	113	future	0.045830376	0.004929529	-0.0128253475
485	113	future	-0.036450375	-0.023508757	0.24543765
486	113	future	0.16929978	0.031791892	0.24391219
487	113	generalization	-0.013344008	-0.1779398	0.1743507
488	113	generalization	-0.008643531	-0.10630517	0.015316473
489	113	generalization	0.11675603	0.14773478	-0.023943707
490	113	minimal change	-0.14129469	-0.024524827	0.036250886
491	113	nonsense	-0.10124408	0.06198285	0.13811934
