105	10	opposite meaning	0.37032944	0.034190632
106	10	future	0.35023767	0.10555863
107	10	past	0.0662828	0.03550388
108	10	minimal change	-0.00033609316	0.11110106
109	10	nonstandard sentence	0.050578855	0.09367108
110	10	past	-0.079226136	0.224854
111	10	paraphrase	0.0037366215	0.03997632
112	10	nonstandard sentence	0.17914546	0.021429187
113	10	nonstandard sentence	0.09289479	0.06059103
114	10	future	-0.18080226	-0.03932255
115	10	paraphrase	-0.0025633648	-0.067690276
116	10	opposite meaning	-0.036336895	0.0039018416
117	10	generalization	-0.09480322	-0.03487784
118	10	different meaning	0.08250148	-0.2219915
119	10	future	-0.023854237	0.23267882
120	10	formal sentence	-0.013105959	-0.10919561
121	10	simple sentence	-0.14856803	-0.17274092
122	10	opposite meaning	0.15181528	0.10446761
123	10	simple sentence	-0.10361275	0.22687311
124	10	generalization	0.023254676	0.21390188
125	10	possibility	-0.08623242	0.15931934
126	10	possibility	0.22188795	-0.021559747
127	10	minimal change	0.022171196	0.24756707
128	10	formal sentence	-0.22004943	0.14256342
129	10	past	0.08316228	-0.05537497
130	10	future	-0.1630479	0.17974934
131	10	generalization	0.20408708	-0.045576736
132	10	opposite meaning	0.16815561	0.006428599
133	10	opposite meaning	-0.18468711	0.27962065
134	10	generalization	0.23999262	-0.024647834
135	10	opposite meaning	0.15588151	0.17968681
136	10	future	-0.2209823	0.1205487
137	100	possibility	0.05969366	-0.0026573064
138	100	simple sentence	0.05119656	0.2578653
139	100	formal sentence	0.04904224	0.08293629
140	100	formal sentence	0.095646895	0.022065736
141	100	nonstandard sentence	0.23146123	0.13963369
142	100	future	0.32113785	0.06643307
143	100	past	0.21214446	-0.20669903
144	100	generalization	0.0508481	-0.017912097
145	100	nonsense	0.035772134	-0.016345033
146	100	formal sentence	0.28924385	0.12780772
147	100	nonstandard sentence	0.050131604	-0.0006330159
148	100	nonsense	0.21250097	0.1933669
149	100	opposite meaning	0.033937182	0.03699744
150	100	nonstandard sentence	-0.008093178	0.13874654
151	100	possibility	0.19126351	0.039586734
152	100	formal sentence	0.17708257	-0.20790453
153	100	different meaning	0.1286879	0.20529355
154	100	past	0.23062713	0.2488591
155	100	formal sentence	0.20077969	0.074888304
156	100	nonstandard sentence	-0.072313555	0.22379215
157	100	paraphrase	-0.17931847	0.24201669
158	100	past	0.2387412	0.2531906
159	100	past	0.22156891	0.20022465
160	100	formal sentence	0.25916383	0.27671495
161	100	opposite meaning	-0.053345326	0.1798939
162	100	nonsense	-0.10657365	0.17418548
163	100	opposite meaning	-0.008362405	0.06343412
164	101	opposite meaning	-0.13009427	-0.15435667
165	101	generalization	0.04415375	-0.11115504
166	101	future	-0.22231519	0.21769293
167	101	future	-0.18715668	-0.0008800779
168	101	generalization	-0.12915428	0.11486745
169	101	generalization	-0.31079742	-0.17735991
170	101	nonstandard sentence	0.16879267	0.26768398
171	101	simple sentence	0.040920127	0.23721725
172	101	simple sentence	-0.14665374	-0.09564694
173	101	different meaning	-0.19517957	0.08508693
174	101	nonsense	-0.19932616	-0.2389505
175	101	past	-0.17298074	0.073149815
176	101	ban	-0.048169456	-0.09060733
177	101	simple sentence	0.3624281	-0.21982013
178	101	nonstandard sentence	0.2956871	0.16021687
179	101	formal sentence	-0.021517767	-0.20981456
180	101	nonsense	0.17600311	0.31437698
181	101	possibility	-0.08495882	0.27279794
182	101	paraphrase	0.082969986	-0.1317624
183	101	formal sentence	0.10336728	-0.17352554
184	101	generalization	-0.1657193	0.12955467
185	102	generalization	0.24271296	0.06370245
186	102	generalization	0.012674923	0.04126555
187	102	generalization	0.3372982	-0.070896246
188	102	seed	0.18937373	0.18039405
189	102	minimal change	0.14636204	0.097666785
190	102	nonstandard sentence	0.23282117	-0.1520618
191	102	future	0.14864407	0.2945962
192	102	generalization	0.49480438	0.18338537
193	102	possibility	0.29688656	0.20052865
194	102	future	0.13716795	0.2733855
195	102	generalization	0.26932877	-0.02340966
196	102	formal sentence	-0.0472891	-0.0192149
197	102	opposite meaning	-0.19154993	0.026632119
198	102	paraphrase	0.11260553	-0.10882966
199	102	generalization	-0.08238473	0.2499206
200	102	generalization	0.13324697	0.07689907
201	102	past	-0.10448355	-0.15084453
202	102	simple sentence	0.17746544	-0.014571885
203	102	formal sentence	-0.19277476	-0.15851985
204	102	nonstandard sentence	0.1229922	0.18021606
205	102	paraphrase	0.032652643	-0.028828818
206	102	future	-0.28352794	-0.08011416
207	102	future	-0.0065333177	0.15758729
208	102	ban	0.30220327	0.10302123
209	102	nonsense	0.21984735	0.002300487
210	102	generalization	-0.07051301	0.18530355
211	102	formal sentence	0.20073299	-0.07933519
212	102	nonstandard sentence	0.40106362	-0.011437113
213	102	paraphrase	0.048878383	-0.17983323
214	102	nonstandard sentence	0.14049314	-0.022365876
215	102	opposite meaning	0.011353019	-0.048055965
216	102	paraphrase	0.0923598	-0.036256835
217	102	formal sentence	-0.013655364	-0.013579685
218	102	future	0.28446826	-0.06925386
219	102	formal sentence	-0.021903735	0.024041673
220	102	nonstandard sentence	0.052391965	-0.10577463
221	102	opposite meaning	0.023443896	-0.06606525
222	102	future	0.21872158	0.04947196
223	102	generalization	0.26515824	-0.21566817
224	102	nonstandard sentence	0.098088264	0.21751478
225	102	nonstandard sentence	0.3429021	0.37128145
226	102	opposite meaning	0.23083015	0.111465424
227	102	future	-0.16372396	0.08740482
228	102	possibility	0.21849467	-0.09521609
229	102	future	0.31573376	0.018049315
230	102	formal sentence	0.46141684	0.16254102
231	102	opposite meaning	0.23548675	-0.087136246
232	102	future	0.08489904	-0.05264823
233	104	nonstandard sentence	0.1769999	-0.095904745
234	104	opposite meaning	-0.01710933	0.074785896
235	104	opposite meaning	0.25702238	0.31517643
236	104	paraphrase	0.2531823	0.08493889
237	104	generalization	0.14517151	-0.1776238
238	104	simple sentence	0.1959236	-0.19324137
239	104	minimal change	-0.08993851	0.15116064
240	104	different meaning	0.18451783	0.04647075
241	104	formal sentence	-0.16741084	0.27177355
242	104	future	0.24712668	-0.05185206
243	104	nonsense	-0.038366027	0.23330137
244	104	simple sentence	0.054257467	0.055843715
245	104	ban	0.11437431	0.004344329
246	104	minimal change	-0.19350216	-0.14024575
247	104	formal sentence	0.038508605	0.0781496
248	104	past	-0.17773052	-0.103948966
249	104	past	0.20251024	-0.13570634
250	104	nonstandard sentence	0.120885834	-0.06678451
251	104	nonstandard sentence	0.034067877	0.17831811
252	104	simple sentence	-0.101009004	0.28104755
253	104	nonsense	-0.08530927	0.244518
254	104	possibility	-0.12628303	0.16275801
255	104	nonstandard sentence	0.06464717	0.2714685
256	104	future	-0.054768834	-0.043620396
257	104	past	-0.05413421	-0.09756942
258	105	formal sentence	-0.17880763	0.029632503
259	105	formal sentence	-0.23609553	0.15305561
260	105	minimal change	-0.06746394	0.30019173
261	105	generalization	0.018122904	0.17933477
262	105	nonstandard sentence	-0.3236183	0.2884451
263	105	future	-0.09264757	0.32457826
264	105	nonstandard sentence	0.06433913	0.3028282
265	105	future	0.31714454	0.14330937
266	105	formal sentence	0.020898359	0.35984313
267	105	formal sentence	-0.18550982	0.020853592
268	105	paraphrase	0.10638088	0.2905671
269	105	generalization	-0.012348617	0.3409712
270	105	future	-0.019637212	0.16306588
271	105	ban	-0.09069525	0.024694756
272	105	paraphrase	-0.011111269	-0.062150832
273	105	simple sentence	0.019053815	-0.12881818
274	105	future	0.017655237	0.11945545
275	105	past	-0.18030046	0.3249838
276	105	possibility	-0.17605118	0.08869967
277	105	opposite meaning	-0.0049635936	0.20901315
278	105	formal sentence	-0.2388078	0.2928221
279	105	paraphrase	0.0143120205	0.42454544
280	105	generalization	0.17971289	0.25105354
281	105	minimal change	0.079111174	0.086696856
282	105	nonstandard sentence	0.2464641	0.06336129
283	105	seed	-0.09403247	0.41017404
284	105	future	-0.19755937	0.011210865
285	105	formal sentence	0.15288597	0.21056339
286	105	different meaning	0.20878984	0.050644748
287	105	nonsense	0.1986981	0.11282247
288	105	past	0.051806603	0.30266696
289	105	simple sentence	0.009553439	0.24342401
290	105	different meaning	0.184864	0.15056603
291	105	paraphrase	-0.16577484	0.3088759
292	105	formal sentence	-0.0032221398	-0.1447092
293	105	ban	-0.10768795	0.2567851
294	105	minimal change	-0.06409032	0.015640322
295	105	generalization	0.07687761	-0.124759205
296	105	generalization	-0.13017687	0.30009848
297	105	future	-0.15454973	0.3514545
298	105	paraphrase	-0.34897554	0.23106934
299	105	paraphrase	0.07452983	0.119911306
300	105	paraphrase	-0.09019836	-0.038851336
301	105	formal sentence	-0.1723274	-0.051614225
302	105	minimal change	0.041460395	0.36836335
303	105	nonsense	-0.23569505	0.048153993
304	105	future	-0.24002367	-0.1246243
305	105	nonstandard sentence	-0.23336168	0.37840503
306	106	nonsense	0.18896024	0.06691325
307	106	generalization	0.14887942	-0.14244431
308	106	formal sentence	0.0718828	-0.027236864
309	106	generalization	-0.03251452	0.19589703
310	106	simple sentence	0.33513883	0.14333351
311	106	minimal change	0.34346893	-0.027926762
312	106	simple sentence	0.36260092	0.030240247
313	106	opposite meaning	0.114916146	-0.14847863
314	106	opposite meaning	0.003225398	0.28727642
315	106	generalization	0.044867553	0.2093643
316	106	nonstandard sentence	-0.16353641	0.21968462
317	106	generalization	-0.22349422	0.09921642
318	106	paraphrase	0.5832101	0.21442786
319	106	possibility	0.08811942	0.24028112
320	106	ban	0.30300933	0.20798665
321	106	nonstandard sentence	0.09290872	0.27087066
322	106	opposite meaning	-0.25079557	-0.042163685
323	106	nonstandard sentence	-0.045428917	-0.021470062
324	106	generalization	0.020729885	-0.055043176
325	106	generalization	-0.03075672	0.031999577
326	106	nonsense	0.017205054	0.28962377
327	109	generalization	0.2834798	0.047448024
328	109	minimal change	0.038273558	0.09851917
329	109	formal sentence	-0.14594194	-0.16234437
330	109	minimal change	0.18802787	-0.076457575
331	109	paraphrase	0.0231859	0.3406986
332	109	past	-0.10667442	0.16158918
333	109	past	0.14760889	0.07415387
334	109	formal sentence	-0.097349524	0.32889795
335	109	paraphrase	-0.11363494	0.18556492
336	109	paraphrase	0.29534918	0.16101567
337	109	paraphrase	0.30618325	0.4186104
338	109	future	0.12011396	0.3807444
339	109	formal sentence	0.60276806	0.23656408
340	109	generalization	0.24741869	0.07638974
341	109	paraphrase	0.42225328	0.32383528
342	109	possibility	0.13703664	0.078013554
343	109	past	0.19474624	-0.034813173
344	109	opposite meaning	0.18610144	0.11931738
345	109	paraphrase	0.3007535	-0.039463595
346	109	generalization	0.32359412	0.17088655
347	109	future	0.031423647	-0.08638836
348	109	future	0.26120356	0.08448325
349	109	past	0.2681763	0.12869291
350	109	possibility	0.06563561	0.14638332
351	109	formal sentence	0.20188434	0.023917528
352	109	seed	-0.045192603	-0.029052267
353	109	paraphrase	0.26955846	0.26281503
354	109	generalization	0.16764498	0.2525396
355	109	simple sentence	0.46163902	0.2937505
356	109	past	0.10980275	0.26244622
357	109	opposite meaning	0.10059091	0.06227474
358	109	formal sentence	0.04573804	0.11754679
359	109	formal sentence	0.09606675	0.14337751
360	109	opposite meaning	0.15397345	0.44701543
361	109	paraphrase	0.1569436	-0.047766186
362	109	nonstandard sentence	0.30154285	0.16090281
363	109	simple sentence	-0.030193578	0.33990502
364	109	nonsense	0.15963326	0.07136972
365	109	generalization	-0.13599858	0.045813672
366	109	past	0.17653628	0.3527306
367	109	different meaning	0.41087958	0.2608839
368	109	formal sentence	0.19328077	0.10554701
369	109	nonstandard sentence	0.06785286	0.05926675
370	109	formal sentence	0.270577	0.25696665
371	109	generalization	0.22400278	0.14146017
372	109	nonstandard sentence	0.21064654	0.28398994
373	109	nonstandard sentence	0.1938553	0.17469247
374	109	opposite meaning	0.02252161	0.104004696
375	109	formal sentence	0.0899975	0.1453423
376	109	formal sentence	0.15306161	0.29611084
377	109	possibility	0.2985047	0.1804564
378	109	simple sentence	0.088733576	0.31111255
379	11	minimal change	0.38141003	0.34192902
380	11	paraphrase	0.4211596	0.0091539025
381	11	paraphrase	0.10411267	-0.035996553
382	11	nonsense	0.17528741	0.36516964
383	11	opposite meaning	0.07203746	0.082805164
384	11	nonstandard sentence	0.16138715	-0.036116958
385	11	nonstandard sentence	0.27525902	0.084441334
386	11	nonstandard sentence	0.018993042	0.19605708
387	11	paraphrase	0.18962613	0.17775293
388	11	formal sentence	0.28406376	0.088319555
389	11	nonstandard sentence	0.32061544	0.14815688
390	11	nonstandard sentence	0.095296934	0.18702462
391	11	paraphrase	0.4734281	-0.027589306
392	11	generalization	0.5585705	0.027272113
393	11	generalization	0.552307	0.1840626
394	11	opposite meaning	0.38654798	0.27365035
395	11	opposite meaning	0.14677447	0.18434802
396	11	past	0.14964949	0.018809963
397	11	generalization	0.11376125	0.34914833
398	11	paraphrase	0.40947092	-0.011477149
399	11	past	-0.0363221	-0.09095992
400	11	simple sentence	0.38497832	-0.016678594
401	11	generalization	0.07799312	0.15826021
402	11	nonstandard sentence	-0.0007594289	0.053894546
403	11	nonsense	0.024096746	0.06967599
404	11	minimal change	0.17329468	0.12545948
405	11	different meaning	0.1537828	0.13497745
406	11	nonstandard sentence	-0.039901376	0.07894471
407	11	formal sentence	0.08194125	0.2697355
408	11	formal sentence	0.024276167	0.08892248
409	11	opposite meaning	0.40562832	0.32148406
410	11	future	0.26538318	0.07897356
411	11	paraphrase	0.11503993	-0.14219655
412	11	simple sentence	0.096184835	-0.05874833
413	11	past	0.032859653	-0.12525268
414	11	nonstandard sentence	0.30737743	-0.049074464
415	11	future	0.05002887	0.18893145
416	11	future	0.19472882	-0.033761647
417	11	different meaning	-0.13175288	0.2402573
418	11	minimal change	0.0067889118	0.06726945
419	11	different meaning	-0.02244195	0.15358952
420	11	nonsense	0.048542973	0.09092164
421	11	future	0.20877625	0.25386187
422	11	nonsense	0.4282207	0.0034625956
423	11	simple sentence	0.3757088	-0.05834849
424	11	opposite meaning	0.23122229	0.07933151
425	11	past	0.094633296	0.22518921
426	11	generalization	0.022534084	0.27290338
427	11	past	0.13306911	0.005280241
428	11	future	0.29651105	0.20259841
429	11	future	0.21363221	-0.011468275
430	11	different meaning	0.021874662	0.1311137
431	11	opposite meaning	0.15299594	-0.08870893
432	11	generalization	0.084265724	0.31619027
433	11	seed	0.07154813	0.28362113
434	11	simple sentence	0.09260347	0.22468124
435	11	generalization	0.03797783	0.42327362
436	11	future	-0.002402417	0.37830153
437	11	nonstandard sentence	0.33746722	0.3051931
438	11	paraphrase	0.25271165	0.103103444
439	11	paraphrase	0.40312594	0.12648487
440	11	paraphrase	0.20939723	0.014476125
441	11	ban	0.28090236	-0.08422251
442	11	simple sentence	-0.032632522	0.34984785
443	11	nonstandard sentence	0.24092098	0.11924522
444	11	nonstandard sentence	0.3037912	0.23276022
445	11	possibility	0.21709463	-0.0226485
446	11	opposite meaning	0.120364025	-0.023140727
447	11	simple sentence	0.27730343	0.310345
448	11	nonstandard sentence	0.16580394	0.06601167
449	11	nonstandard sentence	0.23699246	-0.12985556
450	11	nonstandard sentence	-0.14568362	-0.037323494
451	112	paraphrase	0.3972404	-0.055891175
452	112	nonstandard sentence	-0.047465418	0.26415762
453	112	formal sentence	0.06336555	0.10232123
454	112	simple sentence	0.25732142	0.09348934
455	112	ban	0.13436641	0.061274763
456	112	nonsense	-0.024503851	0.18230006
457	112	future	0.46157023	0.32792002
458	112	different meaning	0.13308775	-0.16157617
459	112	past	-0.019529972	0.0126522565
460	112	different meaning	0.18254149	0.02494572
461	112	different meaning	-0.004818548	0.1341937
462	112	simple sentence	0.20427011	-0.24683033
463	112	nonstandard sentence	0.071210876	0.06303245
464	112	different meaning	-0.06754806	-0.099561654
465	112	minimal change	0.065781735	0.17617929
466	112	nonstandard sentence	0.0841918	0.072693765
467	112	future	0.3461949	0.09934834
468	112	formal sentence	0.34971926	-0.09414363
469	112	different meaning	0.22107144	0.21605228
470	112	generalization	0.18670252	0.23165111
471	112	nonsense	0.22704332	0.007750177
472	112	simple sentence	0.21372057	-0.095161766
473	112	generalization	0.038845696	0.16879693
474	112	nonstandard sentence	0.22490914	0.057404175
475	112	ban	-0.09233072	0.25087562
476	112	nonstandard sentence	0.39745346	0.34991524
477	112	different meaning	0.03263185	0.15054648
478	112	paraphrase	0.24683115	-0.19382931
479	113	possibility	0.0046563284	0.17546752
480	113	nonsense	0.0850064	0.19916487
481	113	opposite meaning	0.16410975	-0.10697751
482	113	formal sentence	-0.0070123393	-0.13082029
483	113	different meaning	0.2678391	-0.10572752
484	113	past	-0.15217805	-0.14581205
485	113	nonstandard sentence	0.29319322	0.077839114
486	113	possibility	0.13343279	0.2100793
487	113	nonsense	0.0024682453	-0.17182948
488	113	past	-0.16967224	-0.15981966
489	113	nonstandard sentence	0.15169843	-0.044255055
490	113	formal sentence	-0.03936607	0.3087675
491	113	nonstandard sentence	0.1519826	0.22132131
492	113	past	0.23457558	0.2801349
493	113	generalization	0.13644609	0.24197042
494	113	nonsense	0.14005601	-0.001801033
495	113	past	0.1572746	-0.07661398
496	113	different meaning	0.12679657	0.18592422
497	113	ban	0.2473282	-0.07016643
498	113	nonstandard sentence	0.06605813	0.16638498
499	113	minimal change	0.3364137	0.0554347
500	113	opposite meaning	0.26513752	0.12471585
501	113	generalization	0.19765922	0.2805883
502	113	generalization	0.107407376	0.18399282
503	113	nonstandard sentence	-0.058794428	0.18522605
504	115	paraphrase	-0.1497686	0.11421906
505	115	simple sentence	-0.11917751	0.22110446
506	115	opposite meaning	0.08319747	0.05732523
507	115	future	0.16075088	0.273773
508	115	different meaning	0.30968022	0.0687603
509	115	future	0.23881318	0.2118205
510	115	ban	0.16920005	-0.014027069
511	115	future	0.1549034	-0.108746946
512	115	formal sentence	0.1656164	0.1384463
513	115	generalization	0.064552315	-0.065539956
514	115	ban	-0.02925127	0.07733039
515	115	nonstandard sentence	-0.1485026	-0.116151236
516	115	opposite meaning	0.26154265	-0.081945986
517	115	generalization	0.18380427	0.21058598
518	115	possibility	0.14146568	0.2887924
519	115	generalization	-0.21343169	0.32418284
520	115	different meaning	-0.17566247	-0.029420089
521	115	past	-0.077585466	0.09959634
522	115	simple sentence	0.17502296	-0.011990205
523	115	nonstandard sentence	-0.056702983	0.2402708
524	115	future	0.22690633	0.22840999
525	115	opposite meaning	-0.15432693	0.10694982
526	115	opposite meaning	0.12385883	0.1970057
527	115	different meaning	-0.013819556	-0.044159714
528	115	past	-0.20693058	0.19878288
529	116	opposite meaning	0.05577653	0.22803466
530	116	opposite meaning	0.3492873	0.084814735
531	116	formal sentence	0.18756777	0.22117813
532	116	past	0.21158673	0.3286154
533	116	ban	-0.028386455	0.084216684
534	116	nonstandard sentence	0.13608128	0.32688075
535	116	generalization	0.27210304	0.13243325
536	116	different meaning	0.33140194	0.34191576
537	116	paraphrase	0.26646525	0.3162038
538	116	past	0.13052802	-0.0021684938
539	116	future	0.27438912	0.11991034
540	116	seed	0.10949714	-0.021617338
541	116	possibility	0.022094848	0.3562149
542	116	formal sentence	-0.013008816	-0.010473632
543	116	formal sentence	0.2515326	0.025003973
544	116	opposite meaning	0.40412092	0.2660048
545	116	nonstandard sentence	0.0677989	0.54878384
546	116	minimal change	-0.021260517	0.2516452
547	116	ban	0.044418223	0.08066288
548	116	future	0.17829296	0.346061
549	116	formal sentence	0.11759411	0.16747667
550	116	nonsense	-0.005058757	0.31495345
551	116	formal sentence	0.09071375	0.2764075
552	116	generalization	0.16730241	0.034080923
553	116	nonstandard sentence	0.32617956	0.15496682
554	116	different meaning	-0.07837827	0.24295916
555	116	opposite meaning	0.24446186	0.2129475
556	116	future	0.20750616	-0.10820729
557	119	nonstandard sentence	0.41525418	0.16850114
558	119	opposite meaning	-0.04404078	-0.021364177
559	119	formal sentence	0.25650263	0.22540784
560	119	future	0.23584004	-0.016964924
561	119	simple sentence	-0.10839194	0.20862862
562	119	future	0.30539206	0.0143744955
563	119	simple sentence	0.007032787	0.3081429
564	119	formal sentence	0.22133116	-0.058749586
565	119	minimal change	0.11830693	0.26603964
566	119	past	0.34645724	0.04251628
567	119	different meaning	0.17499156	0.2283414
568	119	ban	0.13115522	0.21962598
569	119	paraphrase	-0.06108415	-0.0670963
570	119	past	-0.14753212	0.35096014
571	119	generalization	0.07407061	0.1758204
572	119	minimal change	-0.10950328	-0.09150666
573	119	generalization	0.13541193	0.31782505
574	119	generalization	-0.01891049	0.09593585
575	119	seed	0.04579516	0.2449487
576	119	generalization	-0.063123874	0.057381004
577	119	future	0.051470153	0.20923188
578	119	generalization	0.03889003	0.4090909
579	119	nonstandard sentence	0.108778186	0.035247087
580	119	nonstandard sentence	0.2678274	0.17370419
581	119	past	0.060086545	0.31535485
582	119	ban	0.16835743	0.08305179
583	119	future	0.22119042	0.13346064
584	119	generalization	-0.05378492	0.20093341
585	119	past	0.055699132	-0.037497662
586	119	paraphrase	0.2195943	0.27348024
587	119	past	0.22654957	0.24388573
588	119	simple sentence	0.2121603	-0.034267172
589	119	future	-0.12020375	0.01173933
590	119	future	-0.0449776	0.08391334
591	119	paraphrase	0.011654998	-0.002520676
592	119	simple sentence	-0.05390838	0.1784259
593	119	past	-0.108658716	0.033476442
594	119	nonstandard sentence	0.10149436	0.19325876
595	119	generalization	0.12660356	-0.10895532
596	119	future	0.16155234	-0.064710975
597	119	formal sentence	0.19290932	0.048442177
598	119	future	-0.12332617	0.31436163
599	119	generalization	0.232591	0.31401017
600	119	generalization	0.10562823	0.30236554
601	119	formal sentence	-0.13595663	0.065270096
602	12	generalization	-0.073161125	0.064242974
603	12	past	0.26635882	0.2481897
604	12	generalization	0.3191226	0.045580484
605	12	paraphrase	-0.033505887	-0.15764757
606	12	paraphrase	0.020103037	0.22089034
607	12	simple sentence	-0.1055587	-0.03954307
608	12	paraphrase	0.14865513	0.3050262
609	12	generalization	0.44390312	0.3267378
610	12	nonstandard sentence	-0.11069081	0.24416801
611	12	opposite meaning	0.17586784	0.20008418
612	12	seed	0.40810236	0.42008787
613	12	nonstandard sentence	-0.058525898	-0.11179527
614	12	formal sentence	0.29506615	0.15366066
615	12	future	0.2548971	0.29594895
616	12	ban	0.2342232	-0.01898106
617	12	formal sentence	-0.0023878568	0.039107453
618	12	paraphrase	0.3786618	0.41017297
619	12	nonstandard sentence	0.31753868	-0.0023581958
620	12	nonstandard sentence	-0.05723442	-0.051342342
621	12	paraphrase	0.03470945	0.4347787
622	12	nonstandard sentence	0.38692394	-0.038901642
623	12	formal sentence	0.18275425	0.07837001
624	12	nonstandard sentence	0.0012383561	0.12741631
625	12	seed	0.15446317	-0.09177237
626	12	future	0.024814872	0.24959455
627	12	past	0.08974118	0.16501169
628	12	nonstandard sentence	-0.18004173	-0.018016431
629	12	opposite meaning	-0.074530125	-0.04808051
630	12	different meaning	0.1494026	0.09492601
631	12	ban	0.27311304	-0.009877497
632	12	opposite meaning	0.16704954	0.29964846
633	12	different meaning	0.28558034	0.071065284
634	12	nonsense	-0.19778262	-0.219204
635	12	opposite meaning	-0.08766378	0.19659838
636	12	generalization	0.16303185	-0.09987465
637	12	paraphrase	0.005779757	0.23274961
638	12	seed	0.21382378	-0.09746872
639	12	future	0.057765856	-0.05085312
